County,CropTypes,Year,STATEFP,COUNTYFP,GEOID,ALAND,AWATER,Count
Yuba,Oranges,2010,6,115,6115,1636913845.0,31057995.0,14
Yuba,Other Hay/Non Alfalfa,2010,6,115,6115,1636913845.0,31057995.0,8944
Yuba,Pistachios,2010,6,115,6115,1636913845.0,31057995.0,78
Yuba,Rice,2010,6,115,6115,1636913845.0,31057995.0,179494
Yuba,Tomatoes,2010,6,115,6115,1636913845.0,31057995.0,16
Yuba,Walnuts,2010,6,115,6115,1636913845.0,31057995.0,79645
Yuma,Lettuce,2010,4,27,4027,14280777606.0,13248642.0,13
Yuma,Other Hay/Non Alfalfa,2010,4,27,4027,14280777606.0,13248642.0,2
Alameda,Almonds,2011,6,1,6001,1909614756.0,216907015.0,183
Alameda,Grapes,2011,6,1,6001,1909614756.0,216907015.0,36
Alameda,Other Hay/Non Alfalfa,2011,6,1,6001,1909614756.0,216907015.0,62365
Alameda,Rice,2011,6,1,6001,1909614756.0,216907015.0,13
Alameda,Tomatoes,2011,6,1,6001,1909614756.0,216907015.0,12
Alameda,Walnuts,2011,6,1,6001,1909614756.0,216907015.0,45
Alpine,Other Hay/Non Alfalfa,2011,6,3,6003,1912292608.0,12557304.0,518
Amador,Almonds,2011,6,5,6005,1539933596.0,29470567.0,234
Amador,Grapes,2011,6,5,6005,1539933596.0,29470567.0,571
Amador,Lettuce,2011,6,5,6005,1539933596.0,29470567.0,3
Amador,Other Hay/Non Alfalfa,2011,6,5,6005,1539933596.0,29470567.0,3125
Amador,Pistachios,2011,6,5,6005,1539933596.0,29470567.0,6
Amador,Rice,2011,6,5,6005,1539933596.0,29470567.0,21
Amador,Tomatoes,2011,6,5,6005,1539933596.0,29470567.0,66
Amador,Walnuts,2011,6,5,6005,1539933596.0,29470567.0,850
Butte,Almonds,2011,6,7,6007,4238488156.0,105261063.0,199692
Butte,Grapes,2011,6,7,6007,4238488156.0,105261063.0,1238
Butte,Lettuce,2011,6,7,6007,4238488156.0,105261063.0,2
Butte,Oranges,2011,6,7,6007,4238488156.0,105261063.0,75
Butte,Other Hay/Non Alfalfa,2011,6,7,6007,4238488156.0,105261063.0,3310
Butte,Pistachios,2011,6,7,6007,4238488156.0,105261063.0,279
Butte,Rice,2011,6,7,6007,4238488156.0,105261063.0,499177
Butte,Tomatoes,2011,6,7,6007,4238488156.0,105261063.0,988
Butte,Walnuts,2011,6,7,6007,4238488156.0,105261063.0,177460
Calaveras,Almonds,2011,6,9,6009,2641784992.0,43841871.0,306
Calaveras,Grapes,2011,6,9,6009,2641784992.0,43841871.0,33
Calaveras,Lettuce,2011,6,9,6009,2641784992.0,43841871.0,1
Calaveras,Oranges,2011,6,9,6009,2641784992.0,43841871.0,1
Calaveras,Other Hay/Non Alfalfa,2011,6,9,6009,2641784992.0,43841871.0,174
Calaveras,Pistachios,2011,6,9,6009,2641784992.0,43841871.0,10
Calaveras,Rice,2011,6,9,6009,2641784992.0,43841871.0,6
Calaveras,Tomatoes,2011,6,9,6009,2641784992.0,43841871.0,1
Calaveras,Walnuts,2011,6,9,6009,2641784992.0,43841871.0,1298
Colusa,Almonds,2011,6,11,6011,2980332742.0,14608887.0,200153
Colusa,Grapes,2011,6,11,6011,2980332742.0,14608887.0,3671
Colusa,Lettuce,2011,6,11,6011,2980332742.0,14608887.0,2
Colusa,Oranges,2011,6,11,6011,2980332742.0,14608887.0,35
Colusa,Other Hay/Non Alfalfa,2011,6,11,6011,2980332742.0,14608887.0,3805
Colusa,Pistachios,2011,6,11,6011,2980332742.0,14608887.0,171
Colusa,Rice,2011,6,11,6011,2980332742.0,14608887.0,704513
Colusa,Tomatoes,2011,6,11,6011,2980332742.0,14608887.0,68805
Colusa,Walnuts,2011,6,11,6011,2980332742.0,14608887.0,67952
Contra Costa,Almonds,2011,6,13,6013,1857229826.0,225285866.0,2100
Contra Costa,Grapes,2011,6,13,6013,1857229826.0,225285866.0,4454
Contra Costa,Other Hay/Non Alfalfa,2011,6,13,6013,1857229826.0,225285866.0,18056
Contra Costa,Rice,2011,6,13,6013,1857229826.0,225285866.0,342
Contra Costa,Tomatoes,2011,6,13,6013,1857229826.0,225285866.0,12726
Contra Costa,Walnuts,2011,6,13,6013,1857229826.0,225285866.0,4093
Del Norte,Other Hay/Non Alfalfa,2011,6,15,6015,2606117982.0,578742642.0,25
Del Norte,Walnuts,2011,6,15,6015,2606117982.0,578742642.0,41
El Dorado,Almonds,2011,6,17,6017,4423299441.0,203342316.0,29
El Dorado,Grapes,2011,6,17,6017,4423299441.0,203342316.0,2
El Dorado,Lettuce,2011,6,17,6017,4423299441.0,203342316.0,3
El Dorado,Other Hay/Non Alfalfa,2011,6,17,6017,4423299441.0,203342316.0,33
El Dorado,Pistachios,2011,6,17,6017,4423299441.0,203342316.0,1
El Dorado,Rice,2011,6,17,6017,4423299441.0,203342316.0,10
El Dorado,Tomatoes,2011,6,17,6017,4423299441.0,203342316.0,17
El Dorado,Walnuts,2011,6,17,6017,4423299441.0,203342316.0,8
Fresno,Almonds,2011,6,19,6019,15432139300.0,136609898.0,969050
Fresno,Grapes,2011,6,19,6019,15432139300.0,136609898.0,845228
Fresno,Lettuce,2011,6,19,6019,15432139300.0,136609898.0,28186
Fresno,Oranges,2011,6,19,6019,15432139300.0,136609898.0,76893
Fresno,Other Hay/Non Alfalfa,2011,6,19,6019,15432139300.0,136609898.0,13880
Fresno,Pistachios,2011,6,19,6019,15432139300.0,136609898.0,218229
Fresno,Rice,2011,6,19,6019,15432139300.0,136609898.0,11177
Fresno,Strawberries,2011,6,19,6019,15432139300.0,136609898.0,2
Fresno,Tomatoes,2011,6,19,6019,15432139300.0,136609898.0,456436
Fresno,Walnuts,2011,6,19,6019,15432139300.0,136609898.0,58099
Glenn,Almonds,2011,6,21,6021,3403160291.0,33693350.0,213153
Glenn,Grapes,2011,6,21,6021,3403160291.0,33693350.0,3738
Glenn,Lettuce,2011,6,21,6021,3403160291.0,33693350.0,1
Glenn,Oranges,2011,6,21,6021,3403160291.0,33693350.0,221
Glenn,Other Hay/Non Alfalfa,2011,6,21,6021,3403160291.0,33693350.0,21567
Glenn,Pistachios,2011,6,21,6021,3403160291.0,33693350.0,4768
Glenn,Rice,2011,6,21,6021,3403160291.0,33693350.0,425254
Glenn,Strawberries,2011,6,21,6021,3403160291.0,33693350.0,1
Glenn,Tomatoes,2011,6,21,6021,3403160291.0,33693350.0,1742
Glenn,Walnuts,2011,6,21,6021,3403160291.0,33693350.0,103224
Humboldt,Almonds,2011,6,23,6023,9241426488.0,1253864712.0,50
Humboldt,Grapes,2011,6,23,6023,9241426488.0,1253864712.0,6
Humboldt,Other Hay/Non Alfalfa,2011,6,23,6023,9241426488.0,1253864712.0,62585
Humboldt,Walnuts,2011,6,23,6023,9241426488.0,1253864712.0,161
Imperial,Almonds,2011,6,25,6025,10814594615.0,790217372.0,1791
Imperial,Grapes,2011,6,25,6025,10814594615.0,790217372.0,2148
Imperial,Lettuce,2011,6,25,6025,10814594615.0,790217372.0,25040
Imperial,Other Hay/Non Alfalfa,2011,6,25,6025,10814594615.0,790217372.0,362368
Imperial,Tomatoes,2011,6,25,6025,10814594615.0,790217372.0,1
Inyo,Oranges,2011,6,27,6027,26410680788.0,76915743.0,3
Inyo,Other Hay/Non Alfalfa,2011,6,27,6027,26410680788.0,76915743.0,722
Inyo,Pistachios,2011,6,27,6027,26410680788.0,76915743.0,1
Inyo,Tomatoes,2011,6,27,6027,26410680788.0,76915743.0,8
Kern,Almonds,2011,6,29,6029,21062540828.0,78680980.0,854563
Kern,Grapes,2011,6,29,6029,21062540828.0,78680980.0,354831
Kern,Lettuce,2011,6,29,6029,21062540828.0,78680980.0,3253
Kern,Oranges,2011,6,29,6029,21062540828.0,78680980.0,138754
Kern,Other Hay/Non Alfalfa,2011,6,29,6029,21062540828.0,78680980.0,19447
Kern,Pistachios,2011,6,29,6029,21062540828.0,78680980.0,325504
Kern,Rice,2011,6,29,6029,21062540828.0,78680980.0,5
Kern,Tomatoes,2011,6,29,6029,21062540828.0,78680980.0,66316
Kern,Walnuts,2011,6,29,6029,21062540828.0,78680980.0,10137
Kings,Almonds,2011,6,31,6031,3600883803.0,3162664.0,120668
Kings,Grapes,2011,6,31,6031,3600883803.0,3162664.0,37075
Kings,Lettuce,2011,6,31,6031,3600883803.0,3162664.0,799
Kings,Oranges,2011,6,31,6031,3600883803.0,3162664.0,948
Kings,Other Hay/Non Alfalfa,2011,6,31,6031,3600883803.0,3162664.0,3486
Kings,Pistachios,2011,6,31,6031,3600883803.0,3162664.0,94924
Kings,Rice,2011,6,31,6031,3600883803.0,3162664.0,48
Kings,Strawberries,2011,6,31,6031,3600883803.0,3162664.0,1
Kings,Tomatoes,2011,6,31,6031,3600883803.0,3162664.0,128832
Kings,Walnuts,2011,6,31,6031,3600883803.0,3162664.0,58477
Klamath,Other Hay/Non Alfalfa,2011,41,35,41035,15391639810.0,503686589.0,12
Lake,Grapes,2011,6,33,6033,3254349190.0,188851723.0,70
Lake,Other Hay/Non Alfalfa,2011,6,33,6033,3254349190.0,188851723.0,805
Lake,Other Hay/Non Alfalfa,2011,41,37,41037,21078875998.0,568514572.0,12
Lake,Rice,2011,6,33,6033,3254349190.0,188851723.0,88
Lake,Walnuts,2011,6,33,6033,3254349190.0,188851723.0,433
Lassen,Other Hay/Non Alfalfa,2011,6,35,6035,11761615584.0,463426056.0,105053
Lassen,Pistachios,2011,6,35,6035,11761615584.0,463426056.0,41
Los Angeles,Almonds,2011,6,37,6037,10511861492.0,1793485467.0,4
Los Angeles,Grapes,2011,6,37,6037,10511861492.0,1793485467.0,2
Los Angeles,Oranges,2011,6,37,6037,10511861492.0,1793485467.0,23
Los Angeles,Other Hay/Non Alfalfa,2011,6,37,6037,10511861492.0,1793485467.0,8761
Los Angeles,Pistachios,2011,6,37,6037,10511861492.0,1793485467.0,6
Los Angeles,Strawberries,2011,6,37,6037,10511861492.0,1793485467.0,44
Madera,Almonds,2011,6,39,6039,5534617472.0,42245931.0,461048
Madera,Grapes,2011,6,39,6039,5534617472.0,42245931.0,302095
Madera,Lettuce,2011,6,39,6039,5534617472.0,42245931.0,43
Madera,Oranges,2011,6,39,6039,5534617472.0,42245931.0,17887
Madera,Other Hay/Non Alfalfa,2011,6,39,6039,5534617472.0,42245931.0,6430
Madera,Pistachios,2011,6,39,6039,5534617472.0,42245931.0,128560
Madera,Rice,2011,6,39,6039,5534617472.0,42245931.0,48
Madera,Tomatoes,2011,6,39,6039,5534617472.0,42245931.0,12828
Madera,Walnuts,2011,6,39,6039,5534617472.0,42245931.0,4458
Marin,Almonds,2011,6,41,6041,1347950152.0,797055812.0,34
Marin,Grapes,2011,6,41,6041,1347950152.0,797055812.0,1
Marin,Other Hay/Non Alfalfa,2011,6,41,6041,1347950152.0,797055812.0,18
Marin,Rice,2011,6,41,6041,1347950152.0,797055812.0,1
Mariposa,Almonds,2011,6,43,6043,3752472150.0,36225644.0,96
Mariposa,Grapes,2011,6,43,6043,3752472150.0,36225644.0,110
Mariposa,Oranges,2011,6,43,6043,3752472150.0,36225644.0,6
Mariposa,Other Hay/Non Alfalfa,2011,6,43,6043,3752472150.0,36225644.0,9
Mariposa,Pistachios,2011,6,43,6043,3752472150.0,36225644.0,199
Mariposa,Tomatoes,2011,6,43,6043,3752472150.0,36225644.0,37
Mariposa,Walnuts,2011,6,43,6043,3752472150.0,36225644.0,7
Mendocino,Almonds,2011,6,45,6045,9081426663.0,962946206.0,73
Mendocino,Grapes,2011,6,45,6045,9081426663.0,962946206.0,1820
Mendocino,Other Hay/Non Alfalfa,2011,6,45,6045,9081426663.0,962946206.0,41878
Mendocino,Walnuts,2011,6,45,6045,9081426663.0,962946206.0,92
Merced,Almonds,2011,6,47,6047,5014506620.0,110178168.0,522505
Merced,Grapes,2011,6,47,6047,5014506620.0,110178168.0,18921
Merced,Lettuce,2011,6,47,6047,5014506620.0,110178168.0,6
Merced,Oranges,2011,6,47,6047,5014506620.0,110178168.0,17
Merced,Other Hay/Non Alfalfa,2011,6,47,6047,5014506620.0,110178168.0,63019
Merced,Pistachios,2011,6,47,6047,5014506620.0,110178168.0,34798
Merced,Rice,2011,6,47,6047,5014506620.0,110178168.0,9884
Merced,Tomatoes,2011,6,47,6047,5014506620.0,110178168.0,104003
Merced,Walnuts,2011,6,47,6047,5014506620.0,110178168.0,19925
Modoc,Other Hay/Non Alfalfa,2011,6,49,6049,10225096402.0,661284408.0,324306
Modoc,Pistachios,2011,6,49,6049,10225096402.0,661284408.0,11
Modoc,Strawberries,2011,6,49,6049,10225096402.0,661284408.0,74
Mono,Other Hay/Non Alfalfa,2011,6,51,6051,7896838483.0,214695677.0,284
Mono,Pistachios,2011,6,51,6051,7896838483.0,214695677.0,1
Monterey,Almonds,2011,6,53,6053,8499616876.0,1267800137.0,7310
Monterey,Grapes,2011,6,53,6053,8499616876.0,1267800137.0,24148
Monterey,Lettuce,2011,6,53,6053,8499616876.0,1267800137.0,8653
Monterey,Oranges,2011,6,53,6053,8499616876.0,1267800137.0,21
Monterey,Other Hay/Non Alfalfa,2011,6,53,6053,8499616876.0,1267800137.0,13731
Monterey,Pistachios,2011,6,53,6053,8499616876.0,1267800137.0,207
Monterey,Rice,2011,6,53,6053,8499616876.0,1267800137.0,762
Monterey,Strawberries,2011,6,53,6053,8499616876.0,1267800137.0,2127
Monterey,Tomatoes,2011,6,53,6053,8499616876.0,1267800137.0,18938
Monterey,Walnuts,2011,6,53,6053,8499616876.0,1267800137.0,1421
Napa,Almonds,2011,6,55,6055,1937986794.0,104295181.0,1620
Napa,Grapes,2011,6,55,6055,1937986794.0,104295181.0,1344
Napa,Other Hay/Non Alfalfa,2011,6,55,6055,1937986794.0,104295181.0,199
Napa,Rice,2011,6,55,6055,1937986794.0,104295181.0,184
Napa,Tomatoes,2011,6,55,6055,1937986794.0,104295181.0,18
Napa,Walnuts,2011,6,55,6055,1937986794.0,104295181.0,242
Nevada,Grapes,2011,6,57,6057,2480587338.0,41531993.0,2
Nevada,Other Hay/Non Alfalfa,2011,6,57,6057,2480587338.0,41531993.0,129
Orange,Oranges,2011,6,59,6059,2053367783.0,401931862.0,284
Orange,Other Hay/Non Alfalfa,2011,6,59,6059,2053367783.0,401931862.0,6
Orange,Strawberries,2011,6,59,6059,2053367783.0,401931862.0,380
Placer,Almonds,2011,6,61,6061,3644306246.0,246466620.0,2350
Placer,Grapes,2011,6,61,6061,3644306246.0,246466620.0,199
Placer,Lettuce,2011,6,61,6061,3644306246.0,246466620.0,1
Placer,Oranges,2011,6,61,6061,3644306246.0,246466620.0,1
Placer,Other Hay/Non Alfalfa,2011,6,61,6061,3644306246.0,246466620.0,21304
Placer,Pistachios,2011,6,61,6061,3644306246.0,246466620.0,2
Placer,Rice,2011,6,61,6061,3644306246.0,246466620.0,62633
Placer,Tomatoes,2011,6,61,6061,3644306246.0,246466620.0,640
Placer,Walnuts,2011,6,61,6061,3644306246.0,246466620.0,4754
Plumas,Other Hay/Non Alfalfa,2011,6,63,6063,6612400910.0,156387636.0,17747
Riverside,Almonds,2011,6,65,6065,18671212657.0,243883196.0,344
Riverside,Grapes,2011,6,65,6065,18671212657.0,243883196.0,41757
Riverside,Lettuce,2011,6,65,6065,18671212657.0,243883196.0,334
Riverside,Oranges,2011,6,65,6065,18671212657.0,243883196.0,570
Riverside,Other Hay/Non Alfalfa,2011,6,65,6065,18671212657.0,243883196.0,12662
Riverside,Strawberries,2011,6,65,6065,18671212657.0,243883196.0,16
Riverside,Tomatoes,2011,6,65,6065,18671212657.0,243883196.0,1193
Sacramento,Almonds,2011,6,67,6067,2499983887.0,75425434.0,4899
Sacramento,Grapes,2011,6,67,6067,2499983887.0,75425434.0,64438
Sacramento,Lettuce,2011,6,67,6067,2499983887.0,75425434.0,22
Sacramento,Other Hay/Non Alfalfa,2011,6,67,6067,2499983887.0,75425434.0,69843
Sacramento,Pistachios,2011,6,67,6067,2499983887.0,75425434.0,2
Sacramento,Rice,2011,6,67,6067,2499983887.0,75425434.0,17422
Sacramento,Tomatoes,2011,6,67,6067,2499983887.0,75425434.0,17156
Sacramento,Walnuts,2011,6,67,6067,2499983887.0,75425434.0,23036
San Benito,Almonds,2011,6,69,6069,3596591082.0,4719300.0,1949
San Benito,Grapes,2011,6,69,6069,3596591082.0,4719300.0,776
San Benito,Lettuce,2011,6,69,6069,3596591082.0,4719300.0,17392
San Benito,Other Hay/Non Alfalfa,2011,6,69,6069,3596591082.0,4719300.0,3048
San Benito,Pistachios,2011,6,69,6069,3596591082.0,4719300.0,21
San Benito,Rice,2011,6,69,6069,3596591082.0,4719300.0,97
San Benito,Tomatoes,2011,6,69,6069,3596591082.0,4719300.0,25173
San Benito,Walnuts,2011,6,69,6069,3596591082.0,4719300.0,1503
San Bernardino,Grapes,2011,6,71,6071,51975576263.0,96414425.0,35
San Bernardino,Oranges,2011,6,71,6071,51975576263.0,96414425.0,934
San Bernardino,Other Hay/Non Alfalfa,2011,6,71,6071,51975576263.0,96414425.0,678
San Bernardino,Strawberries,2011,6,71,6071,51975576263.0,96414425.0,61
San Diego,Grapes,2011,6,73,6073,10904373558.0,817404622.0,38
San Diego,Oranges,2011,6,73,6073,10904373558.0,817404622.0,1
San Diego,Other Hay/Non Alfalfa,2011,6,73,6073,10904373558.0,817404622.0,2
San Diego,Strawberries,2011,6,73,6073,10904373558.0,817404622.0,6
San Joaquin,Almonds,2011,6,77,6077,3606127799.0,89109687.0,237326
San Joaquin,Grapes,2011,6,77,6077,3606127799.0,89109687.0,255929
San Joaquin,Lettuce,2011,6,77,6077,3606127799.0,89109687.0,32
San Joaquin,Other Hay/Non Alfalfa,2011,6,77,6077,3606127799.0,89109687.0,58133
San Joaquin,Pistachios,2011,6,77,6077,3606127799.0,89109687.0,73
San Joaquin,Rice,2011,6,77,6077,3606127799.0,89109687.0,20402
San Joaquin,Tomatoes,2011,6,77,6077,3606127799.0,89109687.0,187318
San Joaquin,Walnuts,2011,6,77,6077,3606127799.0,89109687.0,327549
San Luis Obispo,Almonds,2011,6,79,6079,8548557892.0,815573121.0,887
San Luis Obispo,Grapes,2011,6,79,6079,8548557892.0,815573121.0,78894
San Luis Obispo,Lettuce,2011,6,79,6079,8548557892.0,815573121.0,62
San Luis Obispo,Oranges,2011,6,79,6079,8548557892.0,815573121.0,107
San Luis Obispo,Other Hay/Non Alfalfa,2011,6,79,6079,8548557892.0,815573121.0,7944
San Luis Obispo,Pistachios,2011,6,79,6079,8548557892.0,815573121.0,1370
San Luis Obispo,Rice,2011,6,79,6079,8548557892.0,815573121.0,1
San Luis Obispo,Strawberries,2011,6,79,6079,8548557892.0,815573121.0,17910
San Luis Obispo,Tomatoes,2011,6,79,6079,8548557892.0,815573121.0,480
San Luis Obispo,Walnuts,2011,6,79,6079,8548557892.0,815573121.0,847
San Mateo,Almonds,2011,6,81,6081,1161957020.0,757114175.0,1
San Mateo,Grapes,2011,6,81,6081,1161957020.0,757114175.0,2
San Mateo,Other Hay/Non Alfalfa,2011,6,81,6081,1161957020.0,757114175.0,36
San Mateo,Rice,2011,6,81,6081,1161957020.0,757114175.0,2
Santa Barbara,Almonds,2011,6,83,6083,7084063392.0,2729751706.0,799
Santa Barbara,Grapes,2011,6,83,6083,7084063392.0,2729751706.0,1415
Santa Barbara,Lettuce,2011,6,83,6083,7084063392.0,2729751706.0,201
Santa Barbara,Oranges,2011,6,83,6083,7084063392.0,2729751706.0,139
Santa Barbara,Other Hay/Non Alfalfa,2011,6,83,6083,7084063392.0,2729751706.0,421
Santa Barbara,Pistachios,2011,6,83,6083,7084063392.0,2729751706.0,4673
Santa Barbara,Rice,2011,6,83,6083,7084063392.0,2729751706.0,2
Santa Barbara,Strawberries,2011,6,83,6083,7084063392.0,2729751706.0,37481
Santa Barbara,Tomatoes,2011,6,83,6083,7084063392.0,2729751706.0,901
Santa Barbara,Walnuts,2011,6,83,6083,7084063392.0,2729751706.0,1618
Santa Clara,Almonds,2011,6,85,6085,3343890934.0,33595384.0,993
Santa Clara,Grapes,2011,6,85,6085,3343890934.0,33595384.0,149
Santa Clara,Lettuce,2011,6,85,6085,3343890934.0,33595384.0,3733
Santa Clara,Oranges,2011,6,85,6085,3343890934.0,33595384.0,1
Santa Clara,Other Hay/Non Alfalfa,2011,6,85,6085,3343890934.0,33595384.0,1773
Santa Clara,Pistachios,2011,6,85,6085,3343890934.0,33595384.0,4
Santa Clara,Rice,2011,6,85,6085,3343890934.0,33595384.0,92
Santa Clara,Tomatoes,2011,6,85,6085,3343890934.0,33595384.0,19466
Santa Clara,Walnuts,2011,6,85,6085,3343890934.0,33595384.0,1054
Santa Cruz,Almonds,2011,6,87,6087,1152794691.0,419743117.0,12
Santa Cruz,Grapes,2011,6,87,6087,1152794691.0,419743117.0,4
Santa Cruz,Lettuce,2011,6,87,6087,1152794691.0,419743117.0,4
Santa Cruz,Other Hay/Non Alfalfa,2011,6,87,6087,1152794691.0,419743117.0,226
Santa Cruz,Rice,2011,6,87,6087,1152794691.0,419743117.0,4
Santa Cruz,Strawberries,2011,6,87,6087,1152794691.0,419743117.0,279
Santa Cruz,Tomatoes,2011,6,87,6087,1152794691.0,419743117.0,75
Santa Cruz,Walnuts,2011,6,87,6087,1152794691.0,419743117.0,42
Shasta,Almonds,2011,6,89,6089,9778407493.0,186302040.0,179
Shasta,Grapes,2011,6,89,6089,9778407493.0,186302040.0,350
Shasta,Other Hay/Non Alfalfa,2011,6,89,6089,9778407493.0,186302040.0,80858
Shasta,Pistachios,2011,6,89,6089,9778407493.0,186302040.0,10
Shasta,Strawberries,2011,6,89,6089,9778407493.0,186302040.0,57
Shasta,Walnuts,2011,6,89,6089,9778407493.0,186302040.0,3703
Sierra,Other Hay/Non Alfalfa,2011,6,91,6091,2468694583.0,23299110.0,5636
Siskiyou,Grapes,2011,6,93,6093,16261933244.0,179149815.0,15
Siskiyou,Other Hay/Non Alfalfa,2011,6,93,6093,16261933244.0,179149815.0,82524
Siskiyou,Strawberries,2011,6,93,6093,16261933244.0,179149815.0,10054
Siskiyou,Walnuts,2011,6,93,6093,16261933244.0,179149815.0,3
Solano,Almonds,2011,6,95,6095,2128488719.0,218671901.0,17589
Solano,Grapes,2011,6,95,6095,2128488719.0,218671901.0,6391
Solano,Oranges,2011,6,95,6095,2128488719.0,218671901.0,27
Solano,Other Hay/Non Alfalfa,2011,6,95,6095,2128488719.0,218671901.0,27200
Solano,Pistachios,2011,6,95,6095,2128488719.0,218671901.0,1
Solano,Rice,2011,6,95,6095,2128488719.0,218671901.0,937
Solano,Tomatoes,2011,6,95,6095,2128488719.0,218671901.0,51963
Solano,Walnuts,2011,6,95,6095,2128488719.0,218671901.0,34101
Sonoma,Almonds,2011,6,97,6097,4080764059.0,498182342.0,26
Sonoma,Grapes,2011,6,97,6097,4080764059.0,498182342.0,40
Sonoma,Other Hay/Non Alfalfa,2011,6,97,6097,4080764059.0,498182342.0,187
Sonoma,Rice,2011,6,97,6097,4080764059.0,498182342.0,16
Sonoma,Tomatoes,2011,6,97,6097,4080764059.0,498182342.0,2
Sonoma,Walnuts,2011,6,97,6097,4080764059.0,498182342.0,8
Stanislaus,Almonds,2011,6,99,6099,3874667416.0,46351766.0,617840
Stanislaus,Grapes,2011,6,99,6099,3874667416.0,46351766.0,6221
Stanislaus,Lettuce,2011,6,99,6099,3874667416.0,46351766.0,122
Stanislaus,Oranges,2011,6,99,6099,3874667416.0,46351766.0,3
Stanislaus,Other Hay/Non Alfalfa,2011,6,99,6099,3874667416.0,46351766.0,68009
Stanislaus,Pistachios,2011,6,99,6099,3874667416.0,46351766.0,714
Stanislaus,Rice,2011,6,99,6099,3874667416.0,46351766.0,5125
Stanislaus,Tomatoes,2011,6,99,6099,3874667416.0,46351766.0,61252
Stanislaus,Walnuts,2011,6,99,6099,3874667416.0,46351766.0,84974
Sutter,Almonds,2011,6,101,6101,1560546528.0,15240591.0,40938
Sutter,Grapes,2011,6,101,6101,1560546528.0,15240591.0,1032
Sutter,Lettuce,2011,6,101,6101,1560546528.0,15240591.0,36
Sutter,Oranges,2011,6,101,6101,1560546528.0,15240591.0,61
Sutter,Other Hay/Non Alfalfa,2011,6,101,6101,1560546528.0,15240591.0,5228
Sutter,Pistachios,2011,6,101,6101,1560546528.0,15240591.0,1
Sutter,Rice,2011,6,101,6101,1560546528.0,15240591.0,564055
Sutter,Tomatoes,2011,6,101,6101,1560546528.0,15240591.0,48529
Sutter,Walnuts,2011,6,101,6101,1560546528.0,15240591.0,140623
Tehama,Almonds,2011,6,103,6103,7638228749.0,33767783.0,60375
Tehama,Grapes,2011,6,103,6103,7638228749.0,33767783.0,667
Tehama,Oranges,2011,6,103,6103,7638228749.0,33767783.0,9
Tehama,Other Hay/Non Alfalfa,2011,6,103,6103,7638228749.0,33767783.0,11515
Tehama,Pistachios,2011,6,103,6103,7638228749.0,33767783.0,717
Tehama,Rice,2011,6,103,6103,7638228749.0,33767783.0,5792
Tehama,Tomatoes,2011,6,103,6103,7638228749.0,33767783.0,5
Tehama,Walnuts,2011,6,103,6103,7638228749.0,33767783.0,80010
Trinity,Grapes,2011,6,105,6105,8234265082.0,73407950.0,97
Trinity,Other Hay/Non Alfalfa,2011,6,105,6105,8234265082.0,73407950.0,323
Trinity,Strawberries,2011,6,105,6105,8234265082.0,73407950.0,20
Trinity,Walnuts,2011,6,105,6105,8234265082.0,73407950.0,4
Tulare,Almonds,2011,6,107,6107,12494889125.0,37207487.0,258230
Tulare,Grapes,2011,6,107,6107,12494889125.0,37207487.0,242483
Tulare,Lettuce,2011,6,107,6107,12494889125.0,37207487.0,463
Tulare,Oranges,2011,6,107,6107,12494889125.0,37207487.0,428187
Tulare,Other Hay/Non Alfalfa,2011,6,107,6107,12494889125.0,37207487.0,23659
Tulare,Pistachios,2011,6,107,6107,12494889125.0,37207487.0,129253
Tulare,Rice,2011,6,107,6107,12494889125.0,37207487.0,6
